Datetime,City,Location,Latitude,Longitude,Direction,Type,Lanes_Blocked,Involved
2019-07-20 3:12 PM,Quezon City,EDSA MRT SANTOLAN,14.609768,121.055583,NB,ACCIDENT,1.0,AUV AND CAR
2019-07-20 4:28 PM,Quezon City,C5 BLUE RIDGE,14.619239000000002,121.072296,NB,ACCIDENT,1.0,SUV AND MC
2019-07-20 5:02 PM,Makati City,C5 MCKINLEY,14.54081,121.055331,SB,ACCIDENT,1.0,CAR AND MC
2019-07-20 5:10 PM,Mandaluyong,EDSA MEGAMALL,14.584488,121.055562,NB,ACCIDENT,1.0,CAR AND PICK-UP
2019-07-20 8:01 PM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.053565,NB,ACCIDENT,1.0,CAR AND MC
2019-07-20 10:24 PM,Quezon City,EDSA TIMOG FLYOVER,14.63291,121.044944,SB,ACCIDENT,1.0,FURTUNER AND INNOVA
2019-07-21 10:27 AM,Manila,ROXAS BLVD KALAW,14.579835,120.977331,NB,ACCIDENT,1.0,MC AND CAR
2019-07-21 1:20 PM,Mandaluyong,EDSA GUADIX,14.589432,121.057243,SB,ACCIDENT,1.0,CAR AND BUS
2019-07-21 1:38 PM,Pasig City,C5 BAGONG ILOG FLYOVER,14.564141,121.069619,SB,ACCIDENT,1.0,TRUCK AND BUS
2019-07-21 2:21 PM,Quezon City,COMMONWEALTH SANDIGAN TUNNEL,14.686982999999998,121.087042,WB,ACCIDENT,1.0,MOTORCYCLE
2019-07-21 4:23 PM,Quezon City,EDSA BANSALANGIN,14.656235,121.02736000000002,NB,ACCIDENT,1.0,TAXI AND AUV
2019-07-21 4:53 PM,Mandaluyong,EDSA BONI,14.574014000000002,121.04841,SB,ACCIDENT,1.0,TAXI AND BUS
2019-07-21 5:30 PM,Mandaluyong,EDSA ORTIGAS LOADING BAY,14.586681,121.056314,NB,ACCIDENT,1.0,MC AND AUV
2019-07-21 10:51 PM,Makati City,EDSA GUADALUPE,14.566348,121.045356,NB,ACCIDENT,1.0,VAN
2019-07-22 6:19 AM,Quezon City,EDSA VV SOLIVEN,14.604802,121.057831,SB,ACCIDENT,1.0,CAR AND AUV
2019-07-22 6:50 AM,Quezon City,QUEZON AVE EXAMINER,14.641349,121.0329,WB,ACCIDENT,1.0,TAXI AND MC
2019-07-22 7:06 AM,Pasig City,C5 LANUZA,14.577625,121.073462,SB,ACCIDENT,1.0,UV AND CAR
2019-07-22 7:32 AM,Quezon City,C5 GREENMEADOWS,14.601442,121.079351,SB,ACCIDENT,1.0,VAN AND CAR
2019-07-22 7:33 AM,Quezon City,COMMONWEALTH SHOPWISE,14.676778,121.082556,WB,ACCIDENT,1.0,MC AND MMDA TC
2019-07-22 7:57 AM,Quezon City,C5 BLUE RIDGE,14.619239000000002,121.072296,EB,ACCIDENT,1.0,VAN AND CAR
2019-07-22 8:18 AM,Mandaluyong,EDSA ORTIGAS FLYOVER,14.586681,121.056314,SB,ACCIDENT,1.0,2 SUV
2019-07-22 8:15 AM,Quezon City,EDSA NEW YORK,14.625695,121.048294,SB,ACCIDENT,1.0,SUV AND MC
2019-07-22 8:20 AM,Pasig City,MARCOS HIGHWAY IMELDA,14.620706,121.101907,EB,ACCIDENT,1.0,CLOSED VAN AND CAR
2019-07-22 8:27 AM,Quezon City,EDSA SANTOLAN,14.609768,121.055583,SB,ACCIDENT,1.0,TAXI AND CAR
2019-07-22 8:28 AM,Mandaluyong,EDSA BONI,14.574014000000002,121.04841,SB,ACCIDENT,1.0,BUS AND CAR
2019-07-22 8:28 AM,Pasig City,ORTIGAS LANUZA,14.589191,121.071268,EB,MULTIPLE COLLISION,2.0,SUV AND 2 MC
2019-07-22 8:52 AM,Pasig City,C5 ORTIGAS FLYOVER,14.589706,121.079945,SB,ACCIDENT,1.0,INNOVA AND CAR
2019-07-22 9:29 AM,Mandaluyong,EDSA POLYMEDIC,14.576904,121.050468,SB,ACCIDENT,1.0,AUV AND BUS
2019-07-22 12:53 PM,Pasig City,C5 BAGONG ILOG,14.564141,121.069619,NB,ACCIDENT,1.0,L300 AND PICK UP TRUCK
2019-07-22 2:20 PM,Quezon City,C5 KATIPUNAN CAPITOL,14.663162,121.074267,NB,ACCIDENT,2.0,CAR AND TRUCK
2019-07-22 2:24 PM,Quezon City,EDSA NEW YORK,14.625695,121.048294,SB,ACCIDENT,1.0,TAXI AND VAN
2019-07-22 3:46 PM,Makati City,EDSA PASAY ROAD,14.547533,121.026114,NB,ACCIDENT,1.0,CAR AND MC
2019-07-22 4:41 PM,Quezon City,COMMONWEALTH EVER GOTESCO,14.678482,121.083423,EB,ACCIDENT,2.0,CAR AND TRUCK
2019-07-23 6:10 AM,Quezon City,KATIPUNAN CP GARCIA,14.648274,121.074353,SB,ACCIDENT,1.0,CAR AND SUV
2019-07-23 6:33 AM,Quezon City,EDSA SANTOLAN FLYOVER,14.609768,121.055583,SB,ACCIDENT,1.0,CAR AND AUV
2019-07-23 6:36 AM,Mandaluyong,EDSA HIGHWAY 54,14.584119,121.055076,SB,ACCIDENT,1.0,CAR AND MC
2019-07-23 6:54 AM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.053565,NB,ACCIDENT,1.0,CAR AND SUV
2019-07-23 7:13 AM,Quezon City,EDSA MAIN AVE,14.61366,121.053801,SB,ACCIDENT,1.0,2 BUSES
2019-07-23 8:00 AM,Makati City,EDSA GUADALUPE,14.566348,121.045356,NB,ACCIDENT,1.0,CAR AND TAXI
2019-07-23 9:08 AM,Mandaluyong,EDSA SHAW,14.581153,121.053565,SB,ACCIDENT,1.0,CAR AND INNOVA
2019-07-23 10:05 AM,Quezon City,EDSA AURORA,14.621564,121.050149,EB,ACCIDENT,1.0,CAR AND CLOSED VAN
2019-07-23 10:53 AM,Manila,ROXAS BLVD KATIGBAK,14.582904,120.975473,SB,ACCIDENT,1.0,CONTAINER VAN AND SUV
2019-07-23 11:00 AM,Makati City,EDSA AYALA,14.550028,121.029058,SB,MULTIPLE COLLISION,2.0,CAR TAXI AND INNOVA
2019-07-23 11:21 AM,Mandaluyong,EDSA BONI,14.574014000000002,121.04841,SB,ACCIDENT,1.0,CAR AND SUV
2019-07-23 1:25 PM,Quezon City,QUEZON AVE AGHAM,14.646323,121.040861,WB,ACCIDENT,1.0,TAXI AND MOTORCYCLE
2019-07-23 2:40 PM,Pasay City,EDSA ROXAS BLVD FLYOVER,14.537063,120.992484,SB,ACCIDENT,1.0,TRUCK AND MOTORCYCLE
2019-07-23 2:40 PM,Quezon City,C5 LIBIS FLYOVER,14.615416,121.074246,NB,ACCIDENT,2.0,SUV AND CAR
2019-07-23 3:27 PM,Quezon City,ORTIGAS ROBINSONS,14.592515,121.058225,EB,ACCIDENT,2.0,TAXI AND CAR
2019-07-23 3:34 PM,Quezon City,C5 CP GARCIA KATIPUNAN,14.648274,121.074353,SB,ACCIDENT,2.0,AUV AND MOTORCYCLE
2019-07-23 3:43 PM,Quezon City,C5 CP GARCIA KATIPUNAN,14.648274,121.074353,NB,ACCIDENT,2.0,AUV AND PUJ
2019-07-23 4:32 PM,Quezon City,C5 LIBIS,14.603015,121.079256,NB,ACCIDENT,2.0,AUV AND SUV
2019-07-23 6:42 PM,Makati City,EDSA GUADALUPE,14.566348,121.045356,SB,ACCIDENT,1.0,TAXI AND SUV
2019-07-23 6:50 PM,Quezon City,NORTH AVE AGHAM ROAD,14.653745,121.03867,EB,ACCIDENT,2.0,PICK UP AND CAR
2019-07-23 6:53 PM,Quezon City,COMMONWEALTH SANDIGAN TUNNEL,14.686982999999998,121.087042,WB,ACCIDENT,1.0,MOTORCYCLE AND CAR
2019-07-23 8:40 PM,Quezon City,QUEZON AVE MAXIMA,14.631671,121.017321,EB,ACCIDENT,2.0,PICK UP AND MIXER
2019-07-23 9:00 PM,Mandaluyong,EDSA BONI,14.574014000000002,121.04841,SB,ACCIDENT,2.0,BUS AND SUV
2019-07-23 9:12 PM,Makati City,EDSA GUADALUPE BRIDGE,14.56849,121.045986,SB,ACCIDENT,2.0,BUS AND CAR
2019-07-23 9:08 PM,Makati City,C5 KALAYAAN,14.556079,121.062936,SB,ACCIDENT,2.0,2 CARS
2019-07-23 11:00 PM,Makati City,EDSA ESTRELLA,14.559818,121.040737,NB,ACCIDENT,1.0,2 CARS
2019-07-23 11:02 PM,Mandaluyong,EDSA GUADIX,14.589432,121.057243,NB,ACCIDENT,1.0,BUS AND CAR
2019-07-24 2:56 AM,Quezon City,EDSA CUBAO,14.619374,121.051157,SB,MULTIPLE COLLISION,1.0,2 CARS AND SUV
2019-07-24 6:25 AM,Mandaluyong,EDSA SHAW,14.581153,121.053565,SB,ACCIDENT,1.0,SUV AND AUV
2019-07-24 7:41 AM,Quezon City,ATENEO KATIPUNAN,14.638481,121.07453999999998,SB,ACCIDENT,1.0,SUV AND MC
2019-07-24 7:57 AM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.053565,NB,ACCIDENT,1.0,AUV AND UV EXPRESS
2019-07-24 9:03 AM,Quezon City,BONNY SERRANO KATIPUNAN,14.61474,121.070685,WB,ACCIDENT,1.0,2 CARS
2019-07-24 10:21 AM,Quezon City,AURORA ARANETA,14.622713,121.052651,WB,ACCIDENT,1.0,MC AND SUV
2019-07-24 10:51 AM,Pasig City,C5 ORTIGAS FLYOVER,14.589706,121.079945,SB,ACCIDENT,1.0,CAR AND ALUMINUM VAN
2019-07-24 10:52 AM,Makati City,EDSA GUADALUPE,14.566348,121.045356,NB,ACCIDENT,1.0,TAXI AND L300
2019-07-24 11:04 AM,Quezon City,MINDANAO QUIRINO TUNNEL,14.690471,121.027813,SB,ACCIDENT,1.0,TRUCK AND TOW TRUCK
2019-07-24 12:16 PM,Makati City,EDSA GUADALUPE,14.566348,121.045356,NB,ACCIDENT,1.0,2 CARS
2019-07-24 12:30 PM,Mandaluyong,EDSA MEGAMALL,14.584488,121.055562,NB,ACCIDENT,1.0,2 BUSES
2019-07-24 1:43 PM,Quezon City,EAST AVE V LUNA,14.637988,121.046252,WB,ACCIDENT,1.0,BUS AND SUV
2019-07-24 5:25 PM,Makati City,EDSA MAGALLANES MRT,14.540271,121.016837,NB,ACCIDENT,1.0,CAR AND BUS
2019-07-24 5:36 PM,Makati City,EDSA GUADALUPE,14.566348,121.045356,SB,ACCIDENT,1.0,2BUSES
2019-07-24 5:53 PM,Quezon City,EDSA WEST AVE,14.655678,121.029709,SB,ACCIDENT,1.0,CAR AND PUJ
2019-07-24 6:33 PM,Quezon City,EDSA WHITEPLAINS,14.599652,121.05969,NB,ACCIDENT,1.0,CAR AND BUS
2019-07-24 6:36 PM,Mandaluyong,EDSA GUADIX DRIVE,14.589432,121.057243,NB,ACCIDENT,1.0,TAXI AND BUS
2019-07-24 7:20 PM,Quezon City,C5 LIBIS WILCON DEPOT,14.596972,121.079558,NB,ACCIDENT,1.0,VAN AND MC
2019-07-24 8:02 PM,Mandaluyong,EDSA QUEZON AVE,14.582431,121.054467,SB,ACCIDENT,1.0,CAR AND SUV
2019-07-24 8:12 PM,Makati City,EDSA GUADALUPE ORENSE,14.561654999999998,121.042832,NB,ACCIDENT,1.0,2CARS
2019-07-24 8:27 PM,Mandaluyong,EDSA PIONEER,14.572454,121.047299,NB,ACCIDENT,1.0,BUS AND CAR
2019-07-24 9:50 PM,Quezon City,EDSA CONNECTICUT,14.6017,121.059252,SB,ACCIDENT,1.0,BUS
2019-07-24 10:01 PM,Quezon City,EDSA TIMOG,14.63291,121.044944,NB,ACCIDENT,1.0,TAXI AND VAN
2019-07-24 11:01 PM,Makati City,EDSA KALAYAAN,14.55778,121.038293,NB,ACCIDENT,1.0,SUV AND TAXI
2019-07-25 12:37 AM,Quezon City,EDSA TRINOMA,14.652928,121.031852,NB,ACCIDENT,1.0,CLOSED VAN AND CAR
2019-07-25 12:50 AM,Makati City,EDSA ESTRELLA PETRON,14.558493,121.039042,NB,ACCIDENT,1.0,CAR AND MC
2019-07-25 5:14 AM,Quezon City,EDSA ARAYAT,14.619581,121.051019,SB,ACCIDENT,1.0,CAR AND DELIVERY VAN
2019-07-25 6:04 AM,Quezon City,QUEZON AVE CAPITOL MED,14.634745,121.022257,EB,ACCIDENT,1.0,CAR AND TAXI
2019-07-25 6:42 AM,Makati City,C5 SM AURA,14.546139000000002,121.055432,SB,HIT AND RUN,1.0,MC
2019-07-25 8:56 AM,Makati City,EDSA GUADALUPE,14.566348,121.045356,SB,ACCIDENT,1.0,2 BUSES
2019-07-25 8:58 AM,Makati City,EDSA AYALA TUNNEL,14.550028,121.029058,NB,ACCIDENT,1.0,CAR AND VAN
2019-07-25 9:00 AM,Quezon City,NORTH AVE MINDANAO AVE,14.654392,121.035159,EB,ACCIDENT,1.0,VAN AND MC
2019-07-25 9:05 AM,Makati City,EDSA ESTRELLA,14.559818,121.040737,SB,ACCIDENT,1.0,CAR AND SUV
2019-07-25 9:30 AM,Quezon City,NORTH AVE MINDANAO AVE,14.654392,121.035159,SB,ACCIDENT,1.0,CAR AND AUV
2019-07-25 9:56 AM,Quezon City,EDSA AURORA TUNNEL,14.621564,121.050149,SB,ACCIDENT,1.0,CAR AND SUV
2019-07-25 12:56 PM,Pasay City,EDSA CABRERA,14.537979,121.004863,SB,ACCIDENT,1.0,CAR AND PUJ
2019-07-25 1:29 PM,Quezon City,B SERRANO KATIPUNAN,14.61474,121.070685,SB,ACCIDENT,1.0,STAREX AND CLOSED VAN
2019-07-25 3:22 PM,Pasig City,ORTIGAS AVE MERALCO AVE,14.588871,121.065865,WB,ACCIDENT,2.0,2 VAN
2019-07-25 4:04 PM,Mandaluyong,EDSA GUADIX,14.589432,121.057243,NB,ACCIDENT,1.0,MC AND CAR
2019-07-25 4:02 PM,Pasig City,ORTIGAS MERALCO,14.588871,121.065865,EB,ACCIDENT,1.0,AUV AND CAR
2019-07-25 4:16 PM,Quezon City,EDSA SM NORTH,14.662621,121.0664,NB,ACCIDENT,1.0,CAR AND PUJ
2019-07-25 4:35 PM,Quezon City,EDSA MAIN AVE,14.61366,121.053801,NB,MULTIPLE COLLISION,2.0,BUSVAN AND 2-SUV
2019-07-25 5:54 PM,Pasig City,MARCOS HIGHWAY LIGAYA,14.618807,121.092719,EB,ACCIDENT,1.0,PUJ AND CAR
2019-07-25 5:59 PM,Pasig City,MARCOS HIGHWAY DOÑA JUANA,14.619284,121.089371,EB,ACCIDENT,2.0,MOTORCYCLE AND SUV
2019-07-25 6:45 PM,Pasig City,C5 LANUZA,14.577625,121.073462,NB,ACCIDENT,1.0,CAR AND AUV
2019-07-25 6:58 PM,Mandaluyong,EDSA MEGAMALL EXIT,14.584488,121.055562,NB,ACCIDENT,1.0,MC AND SUV
2019-07-25 6:58 PM,Mandaluyong,EDSA MEGAMALL EXIT,14.584488,121.055562,NB,ACCIDENT,1.0,CAR AND SUV
2019-07-26 12:08 AM,Quezon City,COMMONWEALTH PHILCOA,14.653542000000002,121.052687,EB,ACCIDENT,1.0,TRUCK AND AUV
2019-07-26 4:54 AM,Mandaluyong,EDSA ORTIGAS,14.586681,121.056314,WB,MULTIPLE COLLISION,2.0,CAR TAXI AND VAN
2019-07-26 4:38 AM,Quezon City,KATIPUNAN LABOR HOSPITAL,14.621787,121.073449,NB,ACCIDENT,1.0,TRUCK AND VAN
2019-07-26 7:43 AM,Quezon City,EDSA CAMP AGUINALDO GATE 3,14.605745,121.057513,NB,ACCIDENT,1.0,INNOVA AND CAR
2019-07-26 8:10 AM,Quezon City,EDSA WHITE PLAINS,14.599652,121.05969,NB,ACCIDENT,1.0,CAR AND BUS
2019-07-26 8:33 AM,Pasig City,MERALCO ONYX,14.586833,121.063773,SB,ACCIDENT,1.0,CAR AND DELIVERY VAN
2019-07-26 8:51 AM,Pasig City,C5 BAGONG ILOG FLYOVER,14.564141,121.069619,SB,ACCIDENT,1.0,2 MC'S
2019-07-26 8:51 AM,Pasig City,C5 BAGONG ILOG FLYOVER,14.564141,121.069619,SB,ACCIDENT,1.0,2 MC
2019-07-26 9:59 AM,Marikina,MARCOS HIGHWAY MAJOR DIZON,14.627753,121.081061,EB,ACCIDENT,1.0,CAR AND VAN
2019-07-26 11:41 AM,Quezon City,C5 KATIPUNAN MERIAM,14.644291,121.074626,SB,ACCIDENT,1.0,CAR AND TRUCK
2019-07-26 12:52 PM,Makati City,EDSA GUADALUPE,14.566348,121.045356,NB,ACCIDENT,1.0,2 CARS
2019-07-26 3:10 PM,Mandaluyong,EDSA MEGAMALL,14.584488,121.055562,NB,ACCIDENT,2.0,BUS AND SUV
2019-07-26 4:35 PM,Manila,NAGTAHAN FLYOVER,14.601163,120.999218,WB,MULTIPLE COLLISION,1.0,AUV CAR AND MOTORCYCLE
2019-07-26 4:56 PM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.053565,SB,ACCIDENT,1.0,2 CARS
2019-07-26 5:08 PM,Mandaluyong,EDSA CENTRAL,14.579778,121.052512,NB,ACCIDENT,2.0,BUS AND AUV
2019-07-26 9:47 PM,Quezon City,C5 LIBIS CITYBANK,14.60714,121.078692,SB,MULTIPLE COLLISION,1.0,SUVCAR AND AUV
2019-07-27 3:38 AM,Quezon City,EDSA PHILAM,14.651860999999998,121.032565,NB,ACCIDENT,1.0,CAR
2019-07-27 5:24 AM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.053565,SB,ACCIDENT,1.0,MC
2019-07-27 11:49 AM,Quezon City,EDSA CRAME,14.609809,121.055526,SB,ACCIDENT,1.0,SUV AND MC
2019-07-27 12:05 PM,Makati City,EDSA MAGALLANES,14.540271,121.016837,SB,ACCIDENT,1.0,AUV AND CAR
2019-07-27 2:16 PM,Quezon City,COMMONWEALTH TANDANG SORA,14.66371,121.068008,WB,ACCIDENT,2.0,CAR AND TRUCK
2019-07-27 2:28 PM,Quezon City,AURORA KATIPUNAN,14.631692,121.074217,EB,ACCIDENT,2.0,CAR AND VAN
2019-07-27 2:33 PM,Quezon City,EDSA SM NORTH,14.662621,121.0664,NB,ACCIDENT,2.0,2-CARS
2019-07-27 2:35 PM,Quezon City,EDSA TRINOMA,14.652928,121.031852,NB,ACCIDENT,2.0,2-BUSES
2019-07-27 3:36 PM,Quezon City,EDSA MAIN AVE,14.61366,121.053801,SB,ACCIDENT,1.0,2-VAN
2019-07-27 3:57 PM,Makati City,C5 KALAYAAN,14.556079,121.062936,SB,ACCIDENT,1.0,CAR AND MOTORCYCLE
2019-07-27 4:31 PM,Quezon City,EDSA KAMUNING FLYOVER,14.630779,121.04596399999998,SB,ACCIDENT,2.0,VAN AND TAXI
2019-07-27 5:03 PM,Quezon City,EDSA NEW YORK,14.625695,121.048294,NB,ACCIDENT,2.0,CAR AND BUS
2019-07-27 5:18 PM,Mandaluyong,EDSA HIGHWAY 54 MALL,14.584119,121.055076,SB,MULTIPLE COLLISION,1.0,CAR AND 2-SUV
2019-07-27 6:18 PM,Quezon City,C5 ATENEO KATIPUNAN,14.638481,121.07453999999998,NB,ACCIDENT,1.0,2-CARS
2019-07-27 6:14 PM,Quezon City,C5 AURORA KATIPUNAN,14.631692,121.074217,SB,ACCIDENT,1.0,CLOSE VAN AND TRUCK
2019-07-27 8:08 PM,Quezon City,EDSA MAIN AVE,14.61366,121.053801,NB,ACCIDENT,1.0,CAR AND MC
2019-07-27 7:50 PM,Makati City,EDSA AYALA TUNNEL,14.550028,121.029058,SB,ACCIDENT,1.0,2-CAR
2019-07-27 9:23 PM,Quezon City,EDSA SM ANNEX,14.655615,121.029875,NB,ACCIDENT,2.0,2-CAR
2019-07-27 9:36 PM,Pasig City,C5 ORTIGAS,14.589706,121.079945,SB,ACCIDENT,2.0,CAR AND VAN
2019-07-28 7:27 AM,Quezon City,EDSA MONTE DE PIEDAD,14.62385,121.049123,SB,ACCIDENT,1.0,UV AND BUS 
2019-07-28 10:33 AM,Quezon City,KATIPUNAN MIRIAM,14.644291,121.074626,NB,ACCIDENT,1.0,AUV AND CAR 
2019-07-28 12:25 PM,Quezon City,EDSA MONTE DE PIEDAD,14.62385,121.049123,SB,ACCIDENT,1.0,TAXI AND BUS 
2019-07-28 1:08 PM,Quezon City,EDSA BALINTAWAK,14.657414,121.003896,SB,ACCIDENT,1.0,BUS AND VAN 
2019-07-28 3:04 PM,Quezon City,MINDANAO AVENUE SAUYO BEFORE TUNNEL,14.68552,121.031821,NB,ACCIDENT,1.0,AUV 
2019-07-28 4:00 PM,Makati City,EDSA GUADALUPE,14.566348,121.045356,NB,ACCIDENT,1.0,2-SUV 
2019-07-28 4:46 AM,Quezon City,COMMONWEALTH SHOPWISE,14.676778,121.082556,WB,HIT AND RUN,1.0,MOTORCYCLE 
2019-07-28 4:46 PM,Quezon City,COMMONWEALTH SHOPWISE,14.676778,121.082556,WB,HIT AND RUN,1.0,MOTORCYCLE 
2019-07-28 6:00 PM,Quezon City,NORTH AVENUE MINDANAO INTERSECTION,14.654565,121.035178,WB,ACCIDENT,1.0,VAN AND MC 
2019-07-28 6:39 PM,Pasig City,C5 BAGONG ILOG FLYOVER,14.564141,121.069619,NB,ACCIDENT,1.0,MOTORCYCLE 
2019-07-28 8:47 PM,Quezon City,COMMONWEALTH SANDIGAN,14.686982999999998,121.087042,WB,ACCIDENT,1.0,TRUCK AND AUV 
2019-07-29 7:05 AM,Quezon City,C5 LIBIS FLYOVER,14.615416,121.074246,SB,ACCIDENT,1.0,2 MC 
2019-07-29 7:58 AM,Makati City,EDSA AYALA,14.550028,121.029058,NB,MULTIPLE COLLISION,1.0,2 SUV AND AUV 
2019-07-29 8:30 AM,Quezon City,NORTH AVE EDSA,14.655548,121.030001,EB,ACCIDENT,1.0,PUJ AND SUV 
2019-07-29 8:30 AM,Quezon City,NORTH AVE EDSA,14.655548,121.030001,EB,ACCIDENT,1.0,PUJ AND SUV 
2019-07-29 8:34 AM,Quezon City,ELIPTICAL VISAYAS,14.654185,121.047569,EB,ACCIDENT,1.0,INNOVA AND BUS 
2019-07-29 9:05 AM,Quezon City,EDSA CONNECTICUT,14.6017,121.059252,SB,ACCIDENT,1.0,CAR AND SUV 
2019-07-29 11:06 AM,Quezon City,MINDANAO CONGRESSIONAL,14.667917999999998,121.033972,SB,ACCIDENT,1.0,2 TRUCK 
2019-07-29 11:42 AM,Quezon City,ELLIPTICAL COMMONWEALTH,14.653542000000002,121.052687,EB,ACCIDENT,1.0,DUMP TRUCK AND TAXI 
2019-07-29 11:47 AM,Quezon City,EDSA MONTE,14.62385,121.049123,SB,ACCIDENT,1.0,TAXI AND CAR 
2019-07-29 3:04 PM,Mandaluyong,EDSA PIONEER,14.572454,121.047299,NB,ACCIDENT,1.0,BUS AND TAXI 
2019-07-29 4:32 PM,Quezon City,C5 MIRIAM KATIPUNAN,14.644291,121.074626,SB,ACCIDENT,2.0,CAR AND TAXI 
2019-07-29 5:34 PM,Quezon City,ELLIPTICAL ROAD KALAYAAN,14.648873000000002,121.051029,EB,ACCIDENT,1.0,2-VAN 
2019-07-29 6:24 PM,Mandaluyong,EDSA SHAW BLVD INTERSECTION,14.581153,121.053565,NB,ACCIDENT,1.0,2-CARS 
2019-07-29 7:08 PM,Quezon City,QUEZON AVE CENTRIS,14.6446,121.038266,EB,ACCIDENT,1.0,2-SUV 
2019-07-29 7:44 PM,Quezon City,EDSA ERMIN GARCIA Q MART,14.627833,121.047229,NB,ACCIDENT,1.0,SUV AND TAXI 
2019-07-29 9:13 PM,Mandaluyong,EDSA SM MEGAMALL,14.585214,121.05588600000002,NB,ACCIDENT,2.0,2BUSES 
2019-07-29 10:44 PM,Quezon City,C5 LIBIS TUNNEL,14.61474,121.070685,NB,ACCIDENT,1.0,SUV AND TRUCK 
2019-07-30 2:28 AM,Quezon City,AURORA KATIPUNAN,14.631692,121.074217,NB,ACCIDENT,1.0,CAR 
2019-07-30 2:49 AM,Quezon City,B SERRANO EDSA,14.610892000000002,121.055039,WB,ACCIDENT,1.0,TRAILER TRUCK 
2019-07-30 5:24 AM,Pasay City,EDSA MALIBAY,14.538272,121.006089,SB,ACCIDENT,1.0,MC AND CAR 
2019-07-30 5:44 AM,Quezon City,COMMONWEALTH SANDIGAN TUNNEL,14.686982999999998,121.087042,WB,ACCIDENT,1.0,BUS AND MC 
2019-07-30 6:07 AM,Quezon City,KATIPUNAN AYALA HEIGHTS,14.661852,121.075245,NB,ACCIDENT,1.0,CLOSED VAN 
2019-07-30 6:08 AM,Mandaluyong,EDSA CENTRAL,14.579778,121.052512,NB,ACCIDENT,1.0,2 BUSES 
2019-07-30 6:09 AM,Quezon City,EDSA AURORA TUNNEL,14.621564,121.050149,SB,ACCIDENT,1.0,AUV AND CAR 
2019-07-30 7:40 AM,Makati City,EDSA KALAYAAN,14.55778,121.038293,NB,ACCIDENT,1.0,AUV AND BUS 
2019-07-30 7:43 AM,Pasig City,ORTIGAS EMERALD,14.586343,121.061481,WB,ACCIDENT,1.0,SUV AND MC 
2019-07-30 8:13 AM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.053565,NB,HIT AND RUN,1.0,MC 
2019-07-30 9:14 AM,Mandaluyong,EDSA QUEZON AVE FLYOVER,14.582431,121.054467,SB,ACCIDENT,1.0,MC AND BUS 
2019-07-30 9:21 AM,Quezon City,MINDANAO AVE SAUYO ROAD,14.68552,121.031821,SB,ACCIDENT,1.0,CAR AND PUJ 
2019-07-30 10:36 AM,Makati City,EDSA AYALA,14.550028,121.029058,NB,ACCIDENT,1.0,SUV AND AUV 
2019-07-30 12:08 PM,Pasay City,EDSA TAFT,14.537499,121.000698,SB,ACCIDENT,1.0,2 CARS 
2019-07-30 3:00 PM,Quezon City,EDSA ARAYAT,14.619581,121.051019,SB,ACCIDENT,2.0,2BUSES 
2019-07-30 3:21 PM,Makati City,EDSA GUADALUPE,14.566348,121.045356,NB,ACCIDENT,2.0,CAR AND VAN 
2019-07-30 3:26 PM,Mandaluyong,EDSA RELIANCE,14.576702,121.050365,NB,ACCIDENT,1.0,2-CARS 
2019-07-30 3:35 PM,Makati City,EDSA GUADALUPE,14.566348,121.045356,NB,ACCIDENT,1.0,CAR AND MC 
2019-07-30 3:59 PM,Quezon City,EDSA AURORA,14.621564,121.050149,EB,ACCIDENT,1.0,TAXI AND PUJ 
2019-07-30 4:13 PM,Quezon City,COMMONWEALTH RIVERSIDE,14.692721,121.087339,WB,ACCIDENT,1.0,2 MOTORCYCLE 
2019-07-30 4:14 PM,Quezon City,QUEZON AVE,14.639754,121.030335,WB,ACCIDENT,1.0,A MOTORCYCLE AND PUJ 
2019-07-30 4:43 PM,Mandaluyong,EDSA MEGAMALL,14.584488,121.055562,NB,ACCIDENT,1.0,CAR AND VAN 
2019-07-30 7:04 PM,Quezon City,EDSA ERMIN GARCIA,14.628035,121.047229,SB,ACCIDENT,1.0,CAR AND VAN 
2019-07-30 7:05 PM,Quezon City,COMMONWEALTH EVER,14.678076,121.083229,EB,ACCIDENT,1.0,2-CARS 
2019-07-30 7:09 PM,Makati City,EDSA GUADALUPE,14.566348,121.045356,NB,ACCIDENT,1.0,2-MOTORCYCLE 
2019-07-31 6:27 AM,Quezon City,KATIPUNAN ATENEO,14.638481,121.07453999999998,NB,ACCIDENT,1.0,TAXI AND MC 
2019-07-31 9:10 AM,Pasig City,C5 LANUZA,14.577625,121.073462,SB,ACCIDENT,1.0,AMBULANCE AND CAR 
2019-07-31 9:39 AM,Quezon City,EDSA CAMP AGUINALDO,14.605745,121.057513,NB,ACCIDENT,1.0,SUV AND CAR 
2019-07-31 10:36 AM,Quezon City,ORTIGAS ROBINSONS,14.592515,121.058225,EB,MULTIPLE COLLISION,2.0,MC AND 2 CARS 
2019-07-31 11:13 AM,Makati City,EDSA GUADALUPE,14.566348,121.045356,SB,ACCIDENT,1.0,BUS AND CAR 
